id,name,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,contactPointName,contactPointEmail,contactPointTelephone,contactPointUrl
30263524,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЮДЖИН»,UA80000000000093317,01033,Україна,місто Київ,null,null,Київ,вул. Жилянська,54,null,null,null,eugene_ltd@ukr.net,"+380442896159, +380442896019, +380442896159",null
30300508,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АС ГРУПП, ЛТД»",UA80000000000093317,03142,Україна,місто Київ,null,null,Київ,бульв. Вернадського,42,null,null,null,424ac@ukr.net;ua-2007@ukr.net,+380444246244,null
30302112,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГЕТЬМАН І КО»,UA80000000000093317,01004,Україна,місто Київ,null,null,Київ,вул. Велика Васильківська,15/2,null,null,null,restoran@pervak.kiev.ua; finance@pervak.kiev.ua,+380442467784,null
30302730,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КОМПЛЕКТ»,UA80000000000093317,01033,Україна,місто Київ,null,null,Київ,вул. Саксаганського,33-35/28,null,null,null,204@kapro.com.ua,"+380442064915, +380442064907",null
30307697,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЄВРОПА АРМ СПОРТ»,UA80000000000093317,03113,Україна,місто Київ,null,null,Київ,вул. Дегтярівська,39,null,null,null,ibis@sporting.com.ua,"+380445299522, +380445298381, +380445037705",null
30313805,ДОЧІРНЄ ПІДПРИЄМСТВО «ФІЛЬМАН ГМБХ»,UA80000000000093317,04074,Україна,місто Київ,null,null,Київ,вул. Автозаводська,18,null,null,null,fedorova@fielmann.kiev.ua,+380444305332,null
30373419,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «КИЇВСЬКИЙ ЗАВОД ШАМПАНСЬКИХ ВИН «СТОЛИЧНИЙ»,UA80000000000093317,01010,Україна,місто Київ,Печерський,null,Київ,вул. Московська,32/2,null,ПОВЕРХ 1,null,irina.usenko@sekt.kiev.ua,"+380442772500, +380442772525",null
30374040,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АВТОГРАД»,UA80000000000093317,04655,Україна,місто Київ,null,null,Київ,вул. Богатирська,1-А,null,null,null,null,"+380445174152, +380445178530",null
30382088,КОЛЕДЖ ХОРЕОГРАФІЧНОГО МИСТЕЦТВА «КМАТ ІМ. СЕРЖА ЛИФАРЯ»,UA80000000000093317,02232,Україна,місто Київ,null,null,Київ,вул. Данькевича,4-А,null,null,null,nathnennya200@ukr.net,"+380445354425, +380445308757, +380445354425",null
30382727,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ОРТОПЕДИЧНИЙ НАУКОВО-ВИРОБНИЧИЙ РЕАБІЛІТАЦІЙНИЙ ЦЕНТР «ОРТЕС»,UA80000000000093317,03039,Україна,місто Київ,null,null,Київ,вул. Стельмаха,10-А,null,null,null,null,+380444174390,null
30384724,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЛАН-УКРАЇНА»,UA80000000000093317,04116,Україна,місто Київ,null,null,Київ,вул. Митрофана Довнар-Запольського,5,null,null,null,null,+380442369555,null
30400709,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АНЕЛА»,UA80000000000093317,01103,Україна,місто Київ,null,null,Київ,вул. Михайла Бойчука,19,null,null,null,lawyer@galafarm.com.ua,+380442854801,null
30402512,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АРТ РАДІО»,UA80000000000093317,02002,Україна,місто Київ,null,null,Київ,вул. Микільсько-Слобідська,1-А,null,ОФІС 111,null,lilia.artradio@gmail.com,+380674060077,null
30403013,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АВРОРА-С»,UA80000000000093317,01133,Україна,місто Київ,null,null,Київ,бульв. Лесі Українки,24,null,null,null,945@katysha.com.ua,+380443322562,null
30406208,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ОЙЛ-СЕРВІС»,UA80000000000093317,02232,Україна,місто Київ,null,null,Київ,просп. Маяковського,68,null,ОФІС 233,null,oyl-servis@ukr.net,+380444960530,null
30416462,ПОВНЕ ТОВАРИСТВО «ЛОМБАРД ДОНКРЕДИТ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ІНТЕР-РІЕЛТІ» І КОМПАНІЯ»,UA80000000000093317,01135,Україна,місто Київ,null,null,Київ,вул. Жилянська,101,null,null,null,kaminskii.mr@blago.ua,+380623810461,null
30437105,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВЛАДІКОМ»,UA80000000000093317,01015,Україна,місто Київ,null,null,Київ,вул. Лаврська,9,КОРПУС 19,null,null,null,+380442806701,null
30437959,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СПОРТИВНО-ОЗДОРОВЧИЙ КОМПЛЕКС «МОНІТОР»,UA80000000000093317,04176,Україна,місто Київ,null,null,Київ,вул. Електриків,29-А,null,null,null,sergiy@5el.com.ua,+380443517733,null
30466768,ПРИВАТНЕ ПІДПРИЄМСТВО «ОТО»,UA80000000000093317,04073,Україна,місто Київ,null,null,Київ,пров. Куренівський,4/8,null,null,null,null,null,null
30478157,СПІЛЬНЕ УКРАЇНСЬКО-БЕЛЬГІЙСЬКЕ ПІДПРИЄМСТВО В ФОРМІ ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «РЕЙКАРЦ І ПАРТНЕРИ. УКРАЇНА»,UA48080110070029138,79008,Україна,Львівська,null,null,Львів,вул. Друкарська,9,null,null,null,null,null,null
30487219,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АТБ - МАРКЕТ»,UA12020010010037010,49031,Україна,Дніпропетровська,null,null,Дніпро,просп. Олександра Поля,40,null,null,null,"atb.office@atbmarket.com, rto_kiev@atbmarket.com","+380442916031,+380562311094",null
30520292,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГУТА - СКЛО»,UA80000000000093317,03039,Україна,місто Київ,null,null,Київ,просп. Валерія Лобановського,119,null,null,null,g-s@ukr.net,"+380444968373, +380445247704",null
30524779,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АРНІКА»,UA80000000000093317,04060,Україна,місто Київ,null,null,Київ,вул. Щусєва,3,null,КВАРТИРА 1,null,arnika@22i.info,+380444671585,null
30525306,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АРДІС»,UA80000000000093317,04128,Україна,місто Київ,null,null,Київ,вул. Берковецька,1,null,null,null,null,"+380444220209, +380444436433",null
30550772,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕНВІЛ»,UA80000000000093317,01103,Україна,місто Київ,null,null,Київ,вул. Михайла Бойчука,18,null,null,null,en99vil@gmail.com,+380445019960,null
30551414,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПЛЕЯДА»,UA80000000000093317,04080,Україна,місто Київ,null,null,Київ,вул. Костянтинівська,73,null,null,null,avn@ukr.net; 111@departments.work,"+380444170281, +380444176223, +380444176223",null
30572162,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АТ-МТ ТРЕЙД»,UA80000000000093317,04071,Україна,місто Київ,null,null,Київ,вул. Костянтинівська,15-А,null,null,null,pov@attrade.kiev.ua,+380444942794,null
30574091,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КВАДРАТ»,UA80000000000093317,01032,Україна,місто Київ,null,null,Київ,Площа Вокзальна,2,null,null,null,info.tovkvadrat@gmail.com,+380444551025,null
30603572,ПІДПРИЄМСТВО З ІНОЗЕМНИМИ ІНВЕСТИЦІЯМИ «АМІК УКРАЇНА»,UA80000000000093317,04071,Україна,місто Київ,null,null,Київ,вул. Верхній Вал,68,null,null,null,vbabiy@amicenergy.com.ua,"+380445939300, +380445939303",null
30607776,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КОМПАНІЯ «ФАРМ-СОЮЗ»,UA74040050060077290,07350,Україна,Київська,Вишгородський,null,Гаврилівка,вул. Свято-Троїцька,57,null,null,null,marketing@fs.com.ua;a.dryga@fs.com.ua;zvit@fs.co,"+380442586886, +380442586986",null
30628780,ПРИВАТНЕ ПІДПРИЄМСТВО «КОМПАНІЯ «СОФТОРГ»,UA51100270010076757,65005,Україна,Одеська,null,null,Одеса,вул. Дальницька,50/21,null,null,null,null,null,null
30632273,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТОРГОВО-ПРОМИСЛОВА КОМПАНІЯ «РІКО»,UA80000000000093317,04074,Україна,місто Київ,null,null,Київ,вул. Новозабарська,2/6,null,null,null,null,"+380445019037, +380445019041, +380445019041",null
30673587,ПРИВАТНЕ ПІДПРИЄМСТВО «ЛАУРА»,UA80000000000093317,03186,Україна,місто Київ,null,null,Київ,просп. Повітрофлотський,34,null,КВАРТИРА 21,null,2053035@gmail.com;triumf08@gmail.com,"+380672332555, +380442002255, +380442053035",null
30675610,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «МАНДАРИН ПЛАЗА»,UA80000000000093317,01004,Україна,місто Київ,null,null,Київ,вул. Басейна,6,null,null,null,null,"+380442309591, +380442309590",null
30676766,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АГЕНЦІЯ ПОДОРОЖЕЙ «КОНТИНЕНТ»,UA80000000000093317,03055,Україна,місто Київ,null,null,Київ,вул. Шулявська,20/22,null,ОФІС 3,null,total@kontinent2000.com.ua,"+380442387515, +380675078686",null
30721457,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕСО-АВТОТЕХНІКС»,UA80000000000093317,02232,Україна,місто Київ,null,null,Київ,вул. Миколи Закревського,16,null,null,null,info@autotechnics.ua,+380445360931,null
30722769,ПРИВАТНЕ ПІДПРИЄМСТВО «ДЕНТ-ІН»,UA80000000000093317,01103,Україна,місто Київ,null,null,Київ,вул. М. Бойчука,11,ПРИМІЩЕННЯ 19,null,null,oksadenta@gmail.com,+380445016461,null
30723344,ПРИВАТНЕ ПІДПРИЄМСТВО «ДАРІЯ»,UA80000000000093317,01004,Україна,місто Київ,null,null,Київ,вул. Басейна,19,null,КВАРТИРА 11,null,2065555@ukr.net leaya@dariya.com.ua,"+380442349878, +380442357797, +380932288333",null
30729372,ДОЧІРНЄ ПІДПРИЄМСТВО «ЯРОСЛАВЬ»,UA80000000000093317,04080,Україна,місто Київ,null,null,Київ,вул. Новокостянтинівська,8,null,null,null,null,"+380444174102, +380444175649",null
30757258,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БОРИСФЕН»,UA80000000000093317,04073,Україна,місто Київ,null,null,Київ,вул. Сирецька,37,null,null,null,rudnitskaya50@ukr.net; marina_lysenko_98@ukr.net,+380444688728,null
30778000,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПОДІЛ - 2000»,UA80000000000093317,04070,Україна,місто Київ,null,null,Київ,вул. Ігорівська,7,ЛІТЕРА А,null,null,lik@podol2000.com.ua,+380444951067,null
30858672,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕКОСВІТ»,UA80000000000093317,03150,Україна,місто Київ,null,null,Київ,вул. Велика Васильківська,72,null,ПОВЕРХ 10,null,lyuba.shelest@octagon.com.ua,"+380442772771, +380664242842, +380445697229",null
30859524,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «СТРАХОВА КОМПАНІЯ «УКРАЇНСЬКА СТРАХОВА ГРУПА»,UA80000000000093317,03038,Україна,місто Київ,null,null,Київ,вул. Федорова Івана,32,ЛІТЕРА А,null,null,office@ukringroup.ua,"+380442370278, +380442066545",null
30860173,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СТРАХОВА КОМПАНІЯ «МЕГА-ПОЛІС»,UA80000000000093317,03049,Україна,місто Київ,null,null,Київ,вул. Богданівська,24,null,null,null,office@mega-polis.biz,"+380672302022, +380442909609",null
30931228,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КИЇВСЬКІ ТЕЛЕКОМУНІКАЦІЙНІ МЕРЕЖІ»,UA80000000000093317,02222,Україна,місто Київ,null,null,Київ,вул. Рональда Рейгана,24,null,ПОВЕРХ 2,null,yuliia.kochkina@volia.com,+380445019959,null
30967207,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АГРОСЕМ»,UA80000000000093317,04073,Україна,місто Київ,null,null,Київ,просп. Степана Бандери,9-В,null,null,null,null,"+380442901717,+380800501717",null
30979427,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТОРГОВИЙ ДІМ «УКРЛАДА»,UA80000000000093317,04073,Україна,місто Київ,null,null,Київ,просп. Степана Бандери,28,null,null,null,info@italmotors.com.ua,+380442075050,null
30982361,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ОМЕГА»,UA12020010010037010,49041,Україна,Дніпропетровська,null,null,Дніпро,вул. Панікахи,15,null,null,null,null,+380502747517,null
31025470,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЦЕНТР ЛАЗЕРНОЇ ЕСТЕТИКИ»,UA80000000000093317,01103,Україна,місто Київ,null,null,Київ,вул. Німанська,10,null,null,null,2443531; www.romital.kiev.ua; snfo@romital.kiev.u,"+380442302916, +380442891810",null
31026542,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГРАНІТ-2000»,UA80000000000093317,03150,Україна,місто Київ,null,null,Київ,вул. Горького,50,null,null,null,granit.forum@gmail.com,"+3802898782, +3802001860, +3802780032",null
31028340,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БАККАРА»,UA80000000000093317,01023,Україна,місто Київ,null,null,Київ,вул. Первомайського,11,null,null,null,5782696@ukr.net,+380635782696,null
31086051,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТОРГОВО-ЕНЕРГЕТИЧНА КОМПАНІЯ «ЕНЕРГОІНВЕСТ»,UA80000000000093317,04070,Україна,місто Київ,null,null,Київ,вул. Ярославська,58,null,null,null,olha.stasiuk@astarta.ua,"+380445937392, +380445859487",null
31086182,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КИЇВ ІНВЕСТ»,UA80000000000093317,01032,Україна,місто Київ,null,null,Київ,вул. Л. Толстого,14-А,null,null,null,null,+380442801701,null
31088022,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ІНМЕДСЕРВІС»,UA80000000000093317,01133,Україна,місто Київ,null,null,Київ,бульв. Лесі Українки,28-А,null,null,null,clinicanevrolog@gmail.com,"+380675514122, +380444926260",null
