entityId,entityName,addressIdentifier,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressThoroughfare,addressLocatorDesignator,addressLocatorDesignator2,addressLocatorBuilding,headFamilyName,headName,headAdditionalName,contactPointEmail,lat,lon,foundationDate
43352162,ОСББ «ДОНЦЯ 2А-ІНІЦІАТИВА»,Некомунальна,UA80000000000980793,null,Україна,місто Київ,null,null,Київ,Солом'янський район,вул. Михайла Донця,2-А,null,null,Семенов,Богдан,Сергійович,osbb.dontsia@gmail.com,50.4361610,30.4310800,null
40567850,ОСББ»ЛЕБЕДІВ КВАРТАЛ»,Некомунальна,UA80000000000980793,null,Україна,місто Київ,null,null,Київ,Солом'янський район,вул. Миколи Голего,5,null,null,Грапенюк,Олександр,Васильович,lebediv.kvartal@gmail.com,50.4396070,30.4413240,null
23494335,ЖБК «Автотранспортник»,Некомунальна,UA80000000000875983,03162,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Тулузи,22,null,null,Орел,Олександр,Володимирович,null,50.4319370,30.3757820,1969-11-17
45617649,ОСББ «Тулузи-18»,Некомунальна,UA80000000000875983,null,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Тулузи,18,null,null,Тесля,Наталя,Анатоліївна,null,50.4316290,30.3745760,1970-04-01
22894587,ЖБК «Мечта-2»,Некомунальна,UA80000000000875983,03162,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Тулузи,14,null,null,Рубіс,Василь,Павлович,null,50.4314260,30.3726840,1975-05-26
23377411,ОК «ЖБК «Алмаз»,Некомунальна,UA80000000000875983,03162,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Тулузи,26,null,null,Гаврилов,Олег,Валентинович,null,50.4321470,30.3768990,1997-03-12
23377411,ОК «ЖБК «Алмаз»,Некомунальна,UA80000000000875983,03162,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Тулузи,24,null,null,Гаврилов,Олег,Валентинович,null,50.4322370,30.3763130,1997-03-12
22883106,ЖБК «Водій»,Некомунальна,UA80000000000875983,03162,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Тулузи,20,null,null,Обіход,Лариса,Іванівна,null,50.4318030,30.3751640,1969-07-07
37024797,ОСББ «ШЕПЕЛІВСЬКИЙ МАЄТОК»,Некомунальна,UA80000000000980793,null,Україна,місто Київ,null,null,Київ,Солом'янський район,вул. Миколи Шепелєва,5,null,null,Аввакумов,Ілля,Юрійович,osbb.on.shepeleva@gmail.com,50.4220290,30.4312500,null
45365629,ОСББ»Обухвіська 137»,Некомунальна,UA80000000000875983,null,Україна,місто Київ,null,null,Київ,Святошинський район,вул.Обухівська,137,null,null,Сидорук,Євгеній,Юрійович,null,50.4654520,30.3265270,null
40648803,ОСББ «Наумовича 4-А»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Наумовича Володимира,4-А,null,null,Мирошниченко,Андрій,Олексійович,null,50.4642610,30.3271880,2016-07-11
42272893,ОСББ «Наумовича 4»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Наумовича Володимира,4,null,null,Фурсова,Галина,Вікторівна,null,50.4640900,30.3280210,2018-07-03
40501632,ОСББ «Яскравий-1»,Некомунальна,UA80000000000551439,04202,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Сім'Ї Кульженків,33,null,null,Тищенко,Сергій,Миколайович,null,50.5208610,30.4670140,2016-05-23
40605326,ОСББ «вул.Богатирська 6-Б»,Некомунальна,UA80000000000551439,04209,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Богатирська,6-Б,null,null,Волчок,Неля,Юріївна,null,50.5196580,30.4855070,2016-06-29
40480183,ОСББ «Полярна-8Е»,Некомунальна,UA80000000000551439,04200,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Полярна,8-Е,null,null,Бурикіна,Алла,Михайлівна,null,50.5173710,30.4668970,2016-05-13
43020617,ОСББ «Паркове Місто 45»,Некомунальна,UA80000000000719633,04114,Україна,місто Київ,null,null,Київ,Подільський район,вул. Вишгородська,45,null,null,Паталаха,Валерій,Федорович,osbb45115@gmail.com,50.5102450,30.4471970,2019-05-27
44289715,ОСББ «Межова 23Б»,Некомунальна,UA80000000000719633,04123,Україна,місто Київ,null,null,Київ,Подільський район,вул. Межова,23-Б,null,null,Серпуховітін,Денис,Юрійович,osbbm23b@gmail.com,50.5092790,30.4332160,2021-04-06
22894305,ЖБК «Київ-9»,Некомунальна,UA80000000000719633,04123,Україна,місто Київ,null,null,Київ,Подільський район,вул. Западинська,5-А,null,null,Прокопенко,Віктор,Миколайович,22894305@ukr.net,50.5074090,30.4455600,1985-02-04
44462550,ОСББ «Б15»,Некомунальна,UA80000000000551439,04200,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Гулака Миколи,4,null,null,Повшик,Христина,Володимирівна,null,50.5160870,30.4574120,2021-12-01
38669578,ОСББ «Сонце Правди»,Некомунальна,UA80000000000719633,04108,Україна,місто Київ,null,null,Київ,Подільський район,просп. Правди,19-А,null,null,Богдан,Ірина,Вікторівна,iryna.bogdan@gmail.com,50.5033600,30.4412390,2013-04-05
45109382,ОСББ «Гранд Комфорт»,Некомунальна,UA80000000000551439,04212,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Героїв Полку «Азов»,4-В,null,null,Ройтер,Геннадій,Семенович,null,50.5052050,30.4891250,2023-05-03
44338154,ОСББ «Замковецька 106-Б»,Некомунальна,UA80000000000719633,04078,Україна,місто Київ,null,null,Київ,Подільський район,вул. Замковецька,106-Б,null,null,Юрпик,Христина,Валеріївна,zamkovecka106b@ukr.net,50.4944490,30.4273520,2021-05-06
44090067,ОСББ «Замковецька 108»,Некомунальна,UA80000000000719633,04078,Україна,місто Київ,null,null,Київ,Подільський район,вул. Замковецька,108,null,null,Орлов,Вадим,Олегович,orlov.vadym@gmail.com,50.4937560,30.4262860,2021-01-28
44351180,ОСББ «Замковецька 104-А»,Некомунальна,UA80000000000719633,04078,Україна,місто Київ,null,null,Київ,Подільський район,вул. Замковецька,104-А,null,null,Козак,Оксана,Михайлівна,4oksana.kozak@gmail.com,50.4940620,30.4280170,2021-05-06
44356990,ОСББ «Замковецька 106»,Некомунальна,UA80000000000719633,04078,Україна,місто Київ,null,null,Київ,Подільський район,вул. Замковецька,106,null,null,Якубішн,Іван,Михайлович,zamkovetska106@gmail.com,50.4936010,30.4269780,2021-07-09
41589608,ОСББ «Кавалерідзе 1»,Некомунальна,UA80000000000719633,04078,Україна,місто Київ,null,null,Київ,Подільський район,вул. Івана Кавалерідзе,1,null,null,Майдан,Юрій,Михайлович,maydanyura@gmail.com,50.4953300,30.4262090,2017-09-12
